1970544	1
1970550	1
1970566	1
1970778	1
1971	1
1971213	2
1971216	1
1971228	1
1971397	2
1971726	1
1972444	1
1972561	1
1973259	1
1973307	1
1973899	1
1973903	1
1973905	1
1973916	1
1973928	1
1973931	1
1973940	1
1973968	1
1973983	1
1974008	1
1974043	1
1974046	1
1974059	1
1974281	1
1974402	1
1974404	1
1974412	1
1974449	1
1974454	1
1974464	1
1974514	1
1974705	1
1974741	2
1974749	2
1974750	1
1974754	1
1975520	2
1975527	1
1975560	2
197562	1
1977084	1
1977087	43
1977882	1
1977903	1
1978153	1
1978227	2
1978230	2
1978231	190
1978525	9
1979207	2
1979401	1
1979545	1
198	1
1980636	2
1980646	4
1981892	1
1982043	1
1982325	1
1982328	1
1982333	1
1983111	1
1986619	1
1986662	1
1986684	1
1986725	1
1986738	1
1986741	2
1986767	1
1986818	1
1987502	1
1987723	1
1988	3
1992	1
1993	6
1993870	1
199596	1
1996	1
199684	2
2	925
2001	1
200324	1
2003363	1
2003592	1
2004	5
2004662	1
2004705	1
200476	1
2004800	4
2005712	1
2005713	1
2005738	1
200643	2
200644	16
2006848	2
2006849	11
200783	2
200795	109
200904	2
200918	2
200940	7
2010198	1
2011014	1
2011094	1
2011131	1
201174	110
2012	2
201217	1
2012489	1
2012493	4
2012504	1
2012506	1
2012507	2
2012508	1
2012514	1
2012522	2
2012524	2
2012525	1
2012526	1
2012530	3
2012999	3
2013	1
2013074	2
2013665	1
2013674	1
2013675	1
2013707	1
2013732	1
2013735	1
2013741	1
2013746	2
2013752	1
2013754	1
2013789	1
2013824	1
2013832	2
2013837	1
2013840	1
2013852	1
2013853	1
2013854	1
2013866	2
2013869	1
2014075	1
2014311	1
2014617	1
2014871	1
2015553	1
2015571	2
2015574	1
2017437	1
2018661	2
2018698	2
2020856	1
2020862	1
2021234	2
2021254	1
2021367	1
2021369	1
2021370	3
2021379	4
2021380	1
2021391	20
2021634	1
2021635	1
2022711	1
2023130	1
2023191	1
2024004	5
2024425	2
2024824	3
2024834	2
2024841	1
2024843	4
2024844	4
2024855	2
2024858	5
2024860	1
2024889	3
2024890	2
2024893	1
2024894	10
2024896	5
2024965	1
2024979	1
2025350	1
2025605	1
2025948	1
2025950	1
2025994	2
2026172	1
2026339	1
2026350	2
2026714	85
2026715	3
2026722	2
2026723	2
2026724	169
2026725	3
2026726	1
2026727	1
2026728	5
2026729	3
2026730	2
2026733	4
2026734	51
2026735	133
2026736	11
2026737	2
2026739	41
2026740	2
2026741	5
2026742	66
2026743	5
2026745	1
2026747	7
2026748	7
2026749	1
2026751	1
2026754	2
2026757	10
2026759	1
2026760	8
2026763	136
2026764	6
2026768	1
2026769	10
2026770	3
2026771	3
2026774	1
2026777	4
2026778	24
2026779	74
2026780	98
2026781	5
2026782	6
2026785	1
2026786	14
2026788	1
2026790	7
2026791	5
2026792	1
2026795	10
2026796	2
2026798	2
2026799	69
2026800	12
2026801	12
