taxid	kingdom	phylum	class	order	family	genus	species	n_sequences
3656		Streptophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Cucumis	Cucumis melo	1
36643		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus avenaceus	1
36646		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium coprophilum	3
36651		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium digitatum	3
36656		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium crustosum	1
36922		Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe		9
373712		Ascomycota	Lecanoromycetes	Lecanorales	Stereocaulaceae	Stereocaulon	Stereocaulon virgatum	6
376703		Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Multifurca	Multifurca ochricompacta	3
37727		Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces marneffei	1
378194		Basidiomycota	Agaricomycetes	Polyporales	Epitheliaceae	Epithele	Epithele typhae	9
37989		Ascomycota	Sordariomycetes	Xylariales				7
37990		Ascomycota	Sordariomycetes	Xylariales	Xylariaceae			5
37991		Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria		15
37992		Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	Xylaria hypoxylon	3
38037		Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Rhynchosporium		5
380704		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus niger	1
38313		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella algae	2
383855		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Pseudocercospora	Pseudocercospora fijiensis	10
38447		Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Monilinia		3
38448		Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Monilinia	Monilinia fructicola	2
38457		Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Monilinia	Monilinia fructigena	1
38488		Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botryotinia	Botryotinia calthae	6
386267		Chordata	Amphibia	Anura	Ranidae	Staurois	Staurois parvus	1
386627		Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora chaetospira	2
388435		Ascomycota	Lecanoromycetes					2
388810		Chytridiomycota	Chytridiomycetes			Blyttiomyces	Blyttiomyces helicus	1
390894		Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	Lophium	Lophium mytilinum	1
390896		Ascomycota	Dothideomycetes	Pleosporales	Trematosphaeriaceae	Trematosphaeria	Trematosphaeria pertusa	16
395010		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Zasmidium	Zasmidium cellare	31
396331		Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae			1
398673		Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma gamsii	2
39966		Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Hypsizygus	Hypsizygus marmoreus	3
40296		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium italicum	1
40354		Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Fonsecaea		5
40420		Basidiomycota	Agaricomycetes	Russulales	Bondarzewiaceae			1
40424		Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae			3
40559		Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis	Botrytis cinerea	1
40562		Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae			5
40657		Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella		2
407951		Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Neofusicoccum		1
40994		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium hordei	1
40995		Ascomycota	Dothideomycetes	Myriangiales	Elsinoaceae			1
40996		Ascomycota	Dothideomycetes	Myriangiales	Elsinoaceae	Elsinoe		3
40998		Ascomycota	Dothideomycetes	Myriangiales	Elsinoaceae	Elsinoe	Elsinoe australis	1
41062		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus leporis	3
41247		Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena		26
416441		Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius akahatsu	2
41688		Ascomycota	Sordariomycetes	Microascales	Microascaceae	Lomentospora	Lomentospora prolificans	2
41759		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus multicolor	6
418781		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Teratosphaeria	Teratosphaeria destructans	5
419775		Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Durotheca	Durotheca rogersii	3
41984		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus tamarii	1
420778		Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Diplodia	Diplodia seriata	5
42302		Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae			5
42526		Chordata	Actinopteri	Characiformes	Serrasalmidae	Colossoma	Colossoma macropomum	1
42672		Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium napiforme	1
42747		Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium heterosporum	1
43219		Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae			8
43265		Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Cordyceps	Cordyceps javanica	4
43433		Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Tricharina	Tricharina praecox	1
438768		Ascomycota	Sordariomycetes	Sordariales	Schizotheciaceae	Echria	Echria macrotheca	10
441959		Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces stipitatus	8
441960		Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces marneffei	2
44412		Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium beomiforme	1
448051		Ascomycota	Sordariomycetes	Diaporthales	Cytosporaceae	Cytospora	Cytospora schulzeri	1
45130		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris sorokiniana	2
45131		Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae			5
45133		Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Lasiodiplodia	Lasiodiplodia theobromae	3
45134		Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Neofusicoccum	Neofusicoccum ribis	5
45151		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Pyrenophora	Pyrenophora tritici-repentis	2
451864								8
451867		Ascomycota	Dothideomycetes					5
451868		Ascomycota	Dothideomycetes					11
451871		Ascomycota	Eurotiomycetes					7
452333		Basidiomycota	Agaricomycetes					5
45234		Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Cordyceps		2
452340		Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae			8
45244		Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Emericellopsis		1
452563		Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae			1
453209		Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Coleophoma		10
45428		Ascomycota	Leotiomycetes	Helotiales		Amylocarpus	Amylocarpus encephaloides	5
46634		Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	Aureobasidium melanogenum	2
470096		Ascomycota	Dothideomycetes	Acrospermales	Acrospermaceae	Pseudovirgaria	Pseudovirgaria hyperparasitica	8
47021		Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae			3
47424		Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Armillaria		5
47425		Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Armillaria	Armillaria borealis	1
47428		Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Armillaria	Armillaria ostoyae	4
474922		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum gloeosporioides	2
474942		Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae			4
474943		Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae			18
4751								2
47830		Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Lachnellula		10
48097		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria panax	2
48140		Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	Phanerochaete sordida	4
482145		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus taichungensis	2
48558		Ascomycota	Sordariomycetes	Magnaporthales	Pyriculariaceae	Pyricularia		3
48563		Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus bovinus	1
48578		Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus paluster	1
48586		Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus subalutaceus	2
490622		Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma arundinaceum	6
491253		Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Cladobotryum	Cladobotryum mycophilum	15
4952		Ascomycota	Dipodascomycetes	Dipodascales		Yarrowia	Yarrowia lipolytica	1
500485		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium rubens	1
5014		Ascomycota	Dothideomycetes	Dothideales				1
5016		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris maydis	7
5020		Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae			1
5022		Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus lingam	1
5024		Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia		7
5025		Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Venturia inaequalis	8
5037		Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	Histoplasma	Histoplasma capsulatum	2
50376		Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Venturia effusa	4
5042		Ascomycota	Eurotiomycetes	Eurotiales				24
5046		Ascomycota	Sordariomycetes	Hypocreales	Sarocladiaceae	Sarocladium	Sarocladium strictum	4
5052		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus		47
5059		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus flavus	3
5061		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus niger	1
5062		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus oryzae	4
5068		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus tubingensis	1
5073		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium		26
5082		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium roqueforti	1
5088		Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Thermoascus	Thermoascus crustaceus	4
5094		Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces		5
5098		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Monascus	Monascus purpureus	2
50990		Basidiomycota	Agaricomycetes	Hymenochaetales	Rickenellaceae	Rickenella	Rickenella mellea	2
510516		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus oryzae	1
510951		Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	Neurospora tetrasperma	1
5110		Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Claviceps		1
5114		Ascomycota	Sordariomycetes	Diaporthales				14
51156		Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Cadophora	Cadophora gregata	9
5125		Ascomycota	Sordariomycetes	Hypocreales				21
5129		Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae			1
5139		Ascomycota	Sordariomycetes	Sordariales				40
5142		Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	Neurospora intermedia	2
5144		Ascomycota	Sordariomycetes	Sordariales	Podosporaceae	Podospora		1
5146		Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Sordaria		1
5148		Ascomycota	Sordariomycetes	Sordariales	Sordariaceae			5
516989		Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Apodospora	Apodospora peruviana	9
5178		Ascomycota	Leotiomycetes	Helotiales				51
5179		Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Sclerotinia		2
5182		Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus		7
519963		Ascomycota	Eurotiomycetes	Eurotiales	Elaphomycetaceae	Elaphomyces	Elaphomyces granulatus	1
5226		Basidiomycota	Agaricomycetes	Auriculariales				2
5254		Basidiomycota	Dacrymycetes	Dacrymycetales	Dacrymycetaceae			1
526221		Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium	Verticillium alfalfae	1
5303		Basidiomycota	Agaricomycetes	Polyporales				20
5305		Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete		2
5317		Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae			15
5320		Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus		5
5322		Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus	Pleurotus ostreatus	6
5323		Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus	Pleurotus eryngii	7
5324		Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes		2
5333		Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum		1
5338		Basidiomycota	Agaricomycetes	Agaricales				36
5339		Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae			1
5352		Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Lentinula		1
5353		Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Lentinula	Lentinula edodes	3
5364		Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Heliocybe	Heliocybe sulcata	9
5365		Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Lentinus	Lentinus tigrinus	1
5369		Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus		2
5379		Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus		14
5401		Basidiomycota	Agaricomycetes	Russulales	Russulaceae			3
5454		Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Ascochyta	Ascochyta rabiei	2
5455		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum		67
5466		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum trifolii	2
5467		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum truncatum	1
54673		Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botryotinia	Botryotinia convoluta	4
5499		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Fulvia	Fulvia fulva	14
5500		Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Coccidioides		2
5506		Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium		6
5507		Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium oxysporum	1
55169		Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Botryosphaeria	Botryosphaeria dothidea	6
5529		Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium		7
5539		Ascomycota	Leotiomycetes			Scytalidium	Scytalidium lignicola	15
5540		Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Thermomyces		1
5541		Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Thermomyces	Thermomyces lanuginosus	1
5543		Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma		18
5544		Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma harzianum	1
5550		Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton		5
5579		Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium		1
5580		Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	Aureobasidium pullulans	1
5581		Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Beauveria		2
5593		Ascomycota	Sordariomycetes	Microascales	Microascaceae			3
5598		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		3
560253		Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Letharia	Letharia lupina	4
56174		Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucocoprinus	Leucocoprinus birnbaumii	4
5627		Basidiomycota	Agaricomycetes	Polyporales	Grifolaceae	Grifola	Grifola frondosa	2
563466		Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scedosporium	Scedosporium apiospermum	3
5643		Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes	Trametes cinnabarina	1
56493		Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora terrestris	1
565419		Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Coleophoma	Coleophoma crateriformis	4
565426		Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	Paraphaeosphaeria minitans	1
56646		Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium venenatum	1
568076		Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	Metarhizium robertsii	2
569365		Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora immunda	4
574655		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Elasticomyces	Elasticomyces elasticus	5
574656		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Recurvomyces	Recurvomyces mirabilis	3
574774		Ascomycota	Dothideomycetes	Gloniales	Gloniaceae	Glonium	Glonium stellatum	6
574789		Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	Mytilinidion	Mytilinidion resinicola	6
576137		Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Phialocephala	Phialocephala subalpina	17
578093		Ascomycota	Dothideomycetes	Lineolatales	Lineolataceae	Lineolata	Lineolata rhizophorae	2
578113		Ascomycota	Sordariomycetes	Diaporthales	Cytosporaceae	Cytospora	Cytospora mali	9
578455		Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thermothielavioides	Thermothielavioides terrestris	1
578457		Basidiomycota	Agaricomycetes	Boletales	Serpulaceae	Serpula	Serpula lacrymans	2
578458		Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	Schizophyllum commune	2
585013		Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Marasmius	Marasmius crinis-equi	4
585030		Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Marasmius	Marasmius tenuissimus	4
588809		Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	Neurospora hispaniola	1
595503		Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	Hymenoscyphus albidus	8
59557		Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Tuber	Tuber aestivum	1
595635		Ascomycota	Dothideomycetes	Botryosphaeriales	Phyllostictaceae	Phyllosticta	Phyllosticta citriasiana	2
5974		Ciliophora	Spirotrichea	Sporadotrichida	Halteriidae	Halteria	Halteria grandinella	1
599839		Basidiomycota	Agaricomycetes	Polyporales	Fibroporiaceae	Fibroporia	Fibroporia radiculosa	6
60171		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium verrucosum	2
60172		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium solitum	1
602034		Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Lachnellula	Lachnellula subtilissima	1
602035		Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Lachnellula	Lachnellula suecica	9
602072		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus carbonarius	3
603422		Ascomycota	Dothideomycetes	Mytilinidiales				1
61186		Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Monilinia	Monilinia laxa	3
61207		Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Monilinia	Monilinia vaccinii-corymbosi	1
63820		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium chermesinum	2
639021		Ascomycota	Sordariomycetes	Magnaporthales				2
644352		Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Gaeumannomyces	Gaeumannomyces tritici	1
644358		Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Magnaporthiopsis	Magnaporthiopsis poae	1
645133		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum graminicola	1
64659		Basidiomycota	Agaricomycetes	Agaricales	Clitocybaceae	Collybia	Collybia nuda	6
650164		Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	Phanerochaete carnosa	2
654128		Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae			3
65468		Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma ghanense	3
655819		Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Beauveria	Beauveria bassiana	5
655827		Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	Metarhizium acridum	4
655863		Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Leptographium	Leptographium clavigerum	3
655981		Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Pseudogymnoascus	Pseudogymnoascus destructans	1
658473		Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena chlorophos	7
660469		Ascomycota	Sordariomycetes	Diaporthales	Cryphonectriaceae	Cryphonectria	Cryphonectria parasitica	5
663331		Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton benhamiae	1
665079		Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Sclerotinia	Sclerotinia sclerotiorum	3
665912		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris sorokiniana	1
668547		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae			5
669021		Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomidium	Chaetomidium leptoderma	2
669026		Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Staphylotrichum	Staphylotrichum longicolle	2
670483		Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Gloeophyllum	Gloeophyllum trabeum	6
670580		Basidiomycota	Agaricomycetes	Polyporales	Adustoporiaceae	Rhodonia	Rhodonia placenta	4
671064		Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix	Sporothrix bragantina	1
671987		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Exserohilum	Exserohilum turcicum	4
673940		Ascomycota	Dothideomycetes	Pleosporales	Lindgomycetaceae	Lindgomyces	Lindgomyces ingoldianus	6
675120		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Dothistroma	Dothistroma septosporum	8
67767		Arthropoda	Insecta	Hymenoptera	Formicidae	Lasius	Lasius niger	1
681940		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum navitas	8
682080		Ascomycota	Dothideomycetes	Pleosporales	Tetraplosphaeriaceae	Polyplosphaeria	Polyplosphaeria fusca	10
683158		Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae			1
685502		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Pseudocercospora	Pseudocercospora fuligena	17
685588		Basidiomycota	Agaricomycetes	Agaricales	Galerinaceae	Galerina	Galerina marginata	13
68775		Basidiomycota	Agaricomycetes	Agaricales	Nidulariaceae	Crucibulum	Crucibulum laeve	3
68889		Basidiomycota	Agaricomycetes	Boletales				1
690259		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum siamense	2
690887		Ascomycota	Dothideomycetes	Pleosporales	Lophiotremataceae	Lophiotrema	Lophiotrema nucula	14
692275		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Sphaerulina	Sphaerulina musiva	18
694068		Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Fomitiporia	Fomitiporia mediterranea	7
694270		Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium longipes	1
69789		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium soppii	1
698441		Ascomycota	Leotiomycetes	Helotiales	Drepanopezizaceae	Drepanopeziza	Drepanopeziza brunnea	1
700344		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum spaethianum	4
70096		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium cinerascens	1
702011		Ascomycota	Dothideomycetes	Mycosphaerellales	Extremaceae	Extremus	Extremus antarcticus	3
702518		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum asianum	2
703497		Ascomycota	Dothideomycetes	Microthyriales	Microthyriaceae	Microthyrium	Microthyrium microscopicum	10
703511		Ascomycota	Dothideomycetes	Phaeotrichales	Phaeotrichaceae	Trichodelitschia	Trichodelitschia bisporula	4
703756		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum simmondsii	1
706561		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Salinomyces	Salinomyces thailandicus	1
708187		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum chlorophyti	3
708192		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum liriopes	1
708197		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum tofieldiae	1
710243		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum fioriniae	1
714993		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus keveii	2
715340		Ascomycota	Dothideomycetes	Pleosporales				9
715989		Ascomycota						57
716546		Ascomycota						366
71717		Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	Coprinellus micaceus	5
717646		Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Baudoinia	Baudoinia panamericana	3
