taxid	kingdom	phylum	class	order	family	genus	species	n_sequences
388463		Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Edaphobacter		1
388466		Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Edaphobacter	Edaphobacter modestus	1
388746		Verrucomicrobiota	Opitutia	Puniceicoccales	Puniceicoccaceae	Puniceicoccus	Puniceicoccus vermicola	2
39		Myxococcota	Myxococcia	Myxococcales	Archangiaceae			7
39029		Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera cerevisiae	1
390805		Bacillota	Clostridia	Peptostreptococcales	Thermotaleaceae	Geosporobacter		1
390850		Nematoda	Chromadorea	Rhabditida	Meloidogynidae	Meloidogyne	Meloidogyne enterolobii	1
390876		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Thalassobaculaceae	Nisaea		1
391625		Myxococcota		Nannocystales	Nannocystaceae	Plesiocystis	Plesiocystis pacifica	4
391953		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Aquincola	Aquincola tertiaricarbonis	1
392030		Rotifera	Eurotatoria	Philodinida	Philodinidae	Rotaria	Rotaria magnacalcarata	1
394096		Myxococcota	Myxococcia	Myxococcales	Archangiaceae	Hyalangium	Hyalangium minutum	1
39441		Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter arboriphilus	1
394751		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas arctica	3
396331		Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae			1
39650		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	Cellvibrio mixtus	2
396808		Pseudomonadota	Betaproteobacteria	Neisseriales	Chitinibacteraceae	Andreprevotia	Andreprevotia chitinilytica	1
396811		Bacteroidota	Cytophagia	Cytophagales	Fulvivirgaceae	Fulvivirga		1
39841		Thermodesulfobacteriota	Syntrophobacteria	Syntrophobacterales	Thermodesulforhabdaceae	Thermodesulforhabdus	Thermodesulforhabdus norvegica	2
39845		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Actinokineospora		3
3988		Streptophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Ricinus	Ricinus communis	1
399579		Thermoplasmatota	Thermoplasmata	Thermoplasmatales		Thermogymnomonas	Thermogymnomonas acidicola	2
39960		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythrobacter	Erythrobacter litoralis	1
40		Myxococcota	Myxococcia	Myxococcales	Archangiaceae	Stigmatella		2
400055		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Robiginitalea	Robiginitalea myxolifaciens	1
400634		Bacillota	Bacilli	Caryophanales	Bacillaceae	Lysinibacillus		1
400775		Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter ginsengisoli	1
401053		Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Terriglobus	Terriglobus saanensis	2
40117		Nitrospirota						13
40118		Nitrospirota	Thermodesulfovibrionia	Thermodesulfovibrionales	Candidatus Magnetobacteriaceae	Candidatus Magnetobacterium		1
401469		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Undibacterium		1
401562		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Aurantimonadaceae	Aureimonas	Aureimonas ureilytica	1
401624		Basidiomycota	Exobasidiomycetes	Ceraceosorales	Ceraceosoraceae	Ceraceosorus		1
402147		Bacteroidota	Cytophagia	Cytophagales	Spirosomataceae	Persicitalea	Persicitalea jodogahamensis	1
402600		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Lentzea	Lentzea xinjiangensis	1
402649		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Actinomycetospora		2
40289		Ascomycota	Pezizomycetes	Pezizales	Tuberaceae			1
402998		Streptophyta	Magnoliopsida	Solanales	Solanaceae	Anisodus	Anisodus acutangulus	1
40324		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Stenotrophomonas	Stenotrophomonas maltophilia	2
40414		Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulforhopalus	Desulforhopalus vacuolatus	1
40424		Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae			1
40482		Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Lentinula	Lentinula lateritia	1
405005		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylopilaceae	Hansschlegelia	Hansschlegelia zhihuaiae	1
40549		Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacterium	Thermoanaerobacterium sp.	1
407032		Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae			2
40754		Pseudomonadota	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Thioploca	Thioploca ingrica	1
408172							marine metagenome	47
40994		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium hordei	1
40995		Ascomycota	Dothideomycetes	Myriangiales	Elsinoaceae			2
40996		Ascomycota	Dothideomycetes	Myriangiales	Elsinoaceae	Elsinoe		1
410659							mine drainage metagenome	27
41211		Bacillota	Clostridia	Eubacteriales	Desulfotomaculaceae	Desulfotomaculum	Desulfotomaculum sp.	2
412449		Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Leptospirillum	Leptospirillum ferrodiazotrophum	2
41247		Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena		5
412593		Thermosulfidibacterota	Thermosulfidibacteria	Thermosulfidibacterales	Thermosulfidibacteraceae	Thermosulfidibacter	Thermosulfidibacter takaii	1
412689		Actinomycetota	Actinomycetes	Micrococcales	Intrasporangiaceae	Humibacillus	Humibacillus xanthopallidus	3
41275		Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas		1
412755							marine sediment metagenome	60
41289		Methanobacteriota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae			1
41292		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales				2
41294		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae			1
41297		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae			17
413896		Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Varibaculum	uncultured Varibaculum sp.	1
413964		Bacteroidota	Cytophagia	Cytophagales	Flammeovirgaceae	Rapidithrix	Rapidithrix thailandica	2
414004		Nitrososphaerota		Candidatus Cenarchaeales	Candidatus Cenarchaeaceae	Candidatus Cenarchaeum	Candidatus Cenarchaeum symbiosum	1
414052		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Novispirillaceae	Caenispirillum	Caenispirillum bisanense	1
41462		Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Myrmecia	[Myrmecia] bisecta	3
414713		Actinomycetota	Actinomycetes	Catenulisporales	Actinospicaceae			1
414878		Actinomycetota	Actinomycetes	Catenulisporales	Catenulisporaceae	Catenulispora		1
415210		Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sediminicola	2
415215		Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium fluvii	1
415709		Cyanobacteriota	Cyanophyceae	Nostocales	Scytonemataceae	Brasilonema	Brasilonema sennae	1
416949		Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Parapedobacter		1
417295		Verrucomicrobiota						2
417365		Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	Algoriphagus	uncultured Algoriphagus sp.	1
418		Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylomonas	Methylomonas sp.	1
418008		Methanobacteriota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina horonobensis	1
418495		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharopolyspora	Saccharopolyspora shandongensis	1
418643		Actinomycetota	Actinomycetes	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium marinum	1
418750		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Saccharospirillum	Saccharospirillum salsuginis	1
41880		Chlorophyta	Pseudoscourfieldiophyceae	Pseudoscourfieldiales	Pycnococcaceae	Pycnococcus	Pycnococcus provasolii	1
41891		Chlorophyta	Trebouxiophyceae		Coccomyxaceae	Coccomyxa		2
420778		Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Diplodia	Diplodia seriata	2
421767		Bacillota	Bacilli	Caryophanales	Bacillaceae	Peribacillus	Peribacillus butanolivorans	1
42197		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Actinosynnema	Actinosynnema pretiosum	1
42234		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces acidiscabies	1
42238		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces neyagawaensis	2
422441		Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Stenoxybacter	Stenoxybacter acetivorans	2
42251		Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Tuber	Tuber borchii	3
423349		Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter		1
42353		Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	Nitrosomonas sp.	1
425072			Eustigmatophyceae	Eustigmatales	Monodopsidaceae			1
425309		Methanobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	Halorubrum ejinorense	1
425514		Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter hartonius	1
426688			Deltaproteobacteria				Olavius algarvensis associated proteobacterium Delta 3	1
426716		Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia rhamnosiphila	1
427078		Bacillota	Bacilli	Caryophanales	Bacillaceae	Salsuginibacillus	Salsuginibacillus kocurii	1
427918		Actinomycetota	Nitriliruptoria	Nitriliruptorales	Nitriliruptoraceae	Nitriliruptor	Nitriliruptor alkaliphilus	1
427922		Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfurivibrio		1
42837		Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Ammonifex		1
43		Myxococcota	Myxococcia	Myxococcales	Archangiaceae	Cystobacter	Cystobacter fuscus	1
430066		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella	Brucella abortus	1
430797		Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Rubritalea	Rubritalea spongiae	1
430798		Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Rubritalea	Rubritalea tangerina	1
431059		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles	Roseateles puraquae	1
431241		Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma reesei	1
43138		Ciliophora	Oligohymenophorea	Peniculida	Parameciidae	Paramecium	Paramecium pentaurelia	2
43219		Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae			3
432330		Bacillota	Bacilli	Caryophanales	Alicyclobacillaceae	Tumebacillus		2
43265		Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Cordyceps	Cordyceps javanica	1
433		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae			7
43354		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Prauserella	Prauserella rugosa	1
43356		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Kutzneria		4
433643		Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Leifsonella	Leifsonella bigeumensis	1
433720		Rotifera	Eurotatoria	Adinetida	Adinetidae	Adineta	Adineta steineri	3
434010		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	Hydrogenophaga sp. PBL-H3	1
435913		Actinomycetota	Actinomycetes	Mycobacteriales		Fodinicola		1
435914		Actinomycetota	Actinomycetes	Mycobacteriales		Fodinicola	Fodinicola feengrottensis	1
436295		Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	1
43657		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas luteoviolacea	1
43662		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas piscicida	1
43668		Actinomycetota	Actinomycetes	Micrococcales	Dermabacteraceae	Brachybacterium		1
437507		Pseudomonadota	Alphaproteobacteria	Maricaulales	Robiginitomaculaceae	Robiginitomaculum	Robiginitomaculum antarcticum	1
43759		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces wedmorensis	1
438856		Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylothermaceae	Methylomarinovum	Methylomarinovum caldicuralii	1
439292		Bacillota	Bacilli	Caryophanales	Bacillaceae	Salisediminibacterium	Salisediminibacterium selenitireducens	1
44011		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Ferrimonadaceae	Ferrimonas		1
44093		Ascomycota	Dipodascomycetes	Dipodascales	Trichomonascaceae	Blastobotrys	Blastobotrys ciferrii	1
44249		Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus		32
442527		Bacillota	Bacilli	Caryophanales	Sporolactobacillaceae	Scopulibacillus		1
44253		Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus	Paenibacillus validus	1
442562		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Rubellimicrobium	Rubellimicrobium mesophilum	3
44260		Bacillota	Clostridia	Neomoorellales	Neomoorellaceae	Neomoorella		1
442734		Bacteroidota	Saprospiria	Saprospirales	Lewinellaceae	Neolewinella	Neolewinella antarctica	1
442870		Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter	Acanthopleuribacter pedis	1
443218		Actinomycetota	Actinomycetes	Mycobacteriales	Hoyosellaceae	Hoyosella	Hoyosella subflava	1
44386		Arthropoda	Arachnida	Ixodida	Ixodidae	Haemaphysalis	Haemaphysalis longicornis	1
444		Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae			1
44412		Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium beomiforme	1
445		Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella		7
44574		Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	Nitrosomonas communis	1
44578		Rotifera	Eurotatoria					6
446		Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella pneumophila	2
44745		Chlorophyta	Chlorophyceae	Chlamydomonadales	Haematococcaceae	Haematococcus	Haematococcus lacustris	2
44752		Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	Rhodococcus wratislaviensis	1
449393							freshwater metagenome	2
450367		Bacillota	Bacilli	Caryophanales	Bacillaceae	Peribacillus	Peribacillus frigoritolerans	1
45074		Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella santicrucis	1
45131		Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae			1
451373		Bacteroidota	Cytophagia	Cytophagales	Cytophagaceae	Rudanella		1
451507		Mucoromycota						1
451644		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium senegalense	3
451764		Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium luticocti	1
451864								18
451867		Ascomycota	Dothideomycetes					1
451868		Ascomycota	Dothideomycetes					1
451870		Ascomycota	Eurotiomycetes					1
451871		Ascomycota	Eurotiomycetes					2
452284		Basidiomycota						1
452333		Basidiomycota	Agaricomycetes					2
452340		Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae			5
452342		Basidiomycota	Agaricomycetes	Russulales				4
45244		Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Emericellopsis		1
453228		Thermodesulfobacteriota	Desulfarculia	Desulfarculales	Desulfarculaceae			1
45351		Cnidaria	Anthozoa	Actiniaria	Edwardsiidae	Nematostella	Nematostella vectensis	1
453963		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae	Microbulbifer	Microbulbifer halophilus	1
454		Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella israelensis	1
45401		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae			2
454148		Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Roseibacillus	Roseibacillus persicicus	1
454151		Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Luteolibacter	Luteolibacter algae	1
454194		Acidobacteriota	Blastocatellia	Blastocatellales	Pyrinomonadaceae	Pyrinomonas	Pyrinomonas methylaliphatogenes	1
45428		Ascomycota	Leotiomycetes	Helotiales		Amylocarpus	Amylocarpus encephaloides	1
45464		Nematoda	Chromadorea	Rhabditida	Trichostrongylidae	Teladorsagia	Teladorsagia circumcincta	2
455253		Pseudomonadota	Gammaproteobacteria			Methylonatrum	Methylonatrum kenyense	1
455344		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharopolyspora	Saccharopolyspora gloriosae	1
455651		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Tateyamaria	uncultured Tateyamaria sp.	1
456		Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella jordanis	1
45667		Bacillota	Bacilli	Caryophanales	Bacillaceae	Halobacillus		1
456828		Candidatus Cloacimonadota						1
456999		Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Rhizoctonia	Rhizoctonia solani	6
457406		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora sp. M42	1
457427		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces himastatinicus	1
457933		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Elioraeaceae	Elioraea		1
458032		Acidobacteriota	Blastocatellia	Chloracidobacteriales	Chloracidobacteriaceae	Chloracidobacterium		2
458836		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sediminicola	2
458839		Actinomycetota	Actinomycetes	Micrococcales	Cellulomonadaceae	Actinotalea		1
459		Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella sp.	2
45979		Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia pseudobrasiliensis	1
459858		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium noviomagense	1
460086		Actinomycetota	Actinomycetes	Propionibacteriales	Kribbellaceae	Kribbella	Kribbella catacumbae	1
460384		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster lavalensis	2
461281		Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Ogataea		1
46160		Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura fulvescens	1
46163		Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Actinomadura	Actinomadura luteofluorescens	1
46171		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea africana	2
46172		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea angiospora	2
46173		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea fastidiosa	1
46178		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea recticatena	1
46180		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Nonomuraea	Nonomuraea rubra	2
46223		Bacillota	Bacilli	Caryophanales	Thermoactinomycetaceae	Thermoflavimicrobium	Thermoflavimicrobium dichotomicum	1
463200		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Stakelama	Stakelama sediminis	1
46352		Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Agrococcus		1
464988			Cryptophyceae	Cryptomonadales	Hemiselmidaceae	Hemiselmis	Hemiselmis andersenii	1
46610		Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geobacter	Geobacter sp.	1
46634		Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	Aureobasidium melanogenum	3
467094		Actinomycetota	Acidimicrobiia	Acidimicrobiales	Ilumatobacteraceae	Ilumatobacter	Ilumatobacter coccineus	1
467262		Bacillota	Bacilli	Caryophanales	Bacillaceae	Bacillus	Bacillus sp. T3	1
467976		Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Iamia	Iamia majanohamensis	1
468528		Thermodesulfobacteriota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfopila	Desulfopila inferna	1
469		Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter		5
46913		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Devosia		1
469799		Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Nesterenkonia	Nesterenkonia flava	1
47		Myxococcota	Myxococcia	Myxococcales	Archangiaceae	Archangium		3
470		Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	3
470076		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium stomatepiae	2
470096		Ascomycota	Dothideomycetes	Acrospermales	Acrospermaceae	Pseudovirgaria	Pseudovirgaria hyperparasitica	1
470150		Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas taiwanensis	1
470446		Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium kitahiroshimense	1
472		Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter sp.	1
47251		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae	Leptolyngbya		1
473814		Planctomycetota						5
47428		Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Armillaria	Armillaria ostoyae	1
47478		Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus sp.	1
47486		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Streptosporangium	Streptosporangium sp.	2
474942		Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae			2
474943		Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae			2
474950		Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Granulicella	Granulicella pectinivorans	2
474995		Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps		2
475069		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Allomesorhizobium	Allomesorhizobium camelthorni	1
4751								11
475962		Chloroflexota	Caldilineae					1
47716		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces olivaceus	1
47758		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sulphureus	1
47759		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces tubercidicus	1
47830		Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Lachnellula		1
478780		Actinomycetota	Actinomycetes	Micrococcales	Cellulomonadaceae	Cellulomonas	Cellulomonas phragmiteti	1
47917		Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia fonticola	1
479431		Actinomycetota	Actinomycetes	Nakamurellales	Nakamurellaceae	Nakamurella	Nakamurella multipartita	1
480035		Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia wallacei	3
4803		Oomycota	Peronosporomycetes	Pythiales	Pythiaceae	Lagenidium	Lagenidium giganteum	2
48073		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae	Microbulbifer		5
48075		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinobacterium		1
481		Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae			1
48296		Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter pittii	1
4840		Mucoromycota	Mucoromycetes	Mucorales	Lichtheimiaceae	Rhizomucor	Rhizomucor pusillus	1
48412		Thermodesulfobacteriota	Syntrophia	Syntrophales	Syntrophaceae	Syntrophus	Syntrophus sp. (in: bacteria)	1
48461		Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales				9
485		Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria gonorrhoeae	4
485398		Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium oxysporum	1
4854		Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae			1
485448		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassomonas	Thalassomonas haliotis	1
48578		Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus paluster	1
48586		Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus subalutaceus	1
48587		Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus subaureus	1
485915		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfohalobiaceae	Desulfohalobium	Desulfohalobium retbaense	1
485918		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga pinensis	1
487316		Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter soli	1
48736		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia		1
487906		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Xanthomonas	Xanthomonas graminis	1
488447		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia contaminans	1
488730		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia arboris	2
488937		Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfonatronovibrionaceae	Desulfonatronospira		1
4890		Ascomycota						1
4892		Ascomycota	Saccharomycetes	Saccharomycetales				1
49		Myxococcota		Polyangiales	Polyangiaceae			2
490093		Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Haloferula	Haloferula rosea	1
